Time,T_V1,WMZ_NEBEN,F_R121,S1,S2
15.02.2013 09:30:00,"22,12",26477600,0,16469400,2792200
15.02.2013 09:40:00,"22,12",26477900,0,16469600,2792200
15.02.2013 09:50:00,"22,105",26478100,0,16469700,2792200
15.02.2013 10:00:00,"22,09",26478300,0,16469900,2792200
15.02.2013 10:10:00,"22,09",26478500,0,16470000,2792200
15.02.2013 10:20:00,"22,09",26478700,0,16470200,2792200
15.02.2013 10:30:00,"22,09",26479000,0,16470300,2792200
15.02.2013 10:40:00,"22,105",26479200,0,16470500,2792200
15.02.2013 10:50:00,"22,105",26479400,0,16470600,2792200
15.02.2013 11:00:00,"22,105",26479600,0,16470800,2792200
15.02.2013 11:10:00,"22,12",26479800,0,16470900,2792200
15.02.2013 11:20:00,"22,105",26480000,0,16471100,2792200
15.02.2013 11:30:00,"22,105",26480200,0,16471200,2792200
15.02.2013 11:40:00,"22,12",26480400,0,16471400,2792200
15.02.2013 11:50:00,"22,12",26480600,0,16471500,2792200
15.02.2013 12:00:00,"22,12",26480800,0,16471700,2792200
15.02.2013 12:10:00,"22,12",26481000,0,16471800,2792200
15.02.2013 12:20:00,"22,12",26481200,0,16472000,2792200
15.02.2013 12:30:00,"22,09",26481400,0,16472200,2792200
15.02.2013 12:40:00,"22,09",26481600,0,16472300,2792200
15.02.2013 12:50:00,"22,12",26481800,0,16472500,2792200
15.02.2013 13:00:00,"22,12",26482000,0,16472600,2792200
15.02.2013 13:10:00,"22,12",26482200,0,16472800,2792200
15.02.2013 13:20:00,"22,12",26482400,0,16472900,2792200
15.02.2013 13:30:00,"22,12",26482600,0,16473100,2792200
15.02.2013 13:40:00,"22,12",26482800,0,16473200,2792200
15.02.2013 13:50:00,"22,105",26482900,0,16473400,2792200
15.02.2013 14:00:00,"22,105",26483100,0,16473500,2792200
15.02.2013 14:10:00,"22,12",26483300,0,16473700,2792200
15.02.2013 14:20:00,"22,12",26483500,0,16473800,2792200
15.02.2013 14:30:00,"22,12",26483700,0,16474000,2792200
15.02.2013 14:40:00,"22,12",26483800,0,16474100,2792200
15.02.2013 14:50:00,"22,12",26484000,0,16474300,2792200
15.02.2013 15:00:00,"22,12",26484200,0,16474400,2792200
15.02.2013 15:10:00,"22,12",26484400,0,16474600,2792200
15.02.2013 15:20:00,"22,105",26484600,0,16474700,2792200
15.02.2013 15:30:00,"22,075",26484800,0,16474900,2792200
15.02.2013 15:40:00,"22,09",26485000,0,16475000,2792200
15.02.2013 15:50:00,"22,12",26485100,0,16475200,2792200
15.02.2013 16:00:00,"22,12",26485300,0,16475300,2792200
15.02.2013 16:10:00,"22,12",26485500,0,16475500,2792200
15.02.2013 16:20:00,"22,105",26485700,0,16475600,2792200
15.02.2013 16:30:00,"22,075",26485900,0,16475800,2792200
15.02.2013 16:40:00,"22,09",26486100,0,16475900,2792200
15.02.2013 16:50:00,"22,12",26486200,0,16476100,2792200
15.02.2013 17:00:00,"22,12",26486400,0,16476250,2792200
15.02.2013 17:10:00,"22,105",26486600,0,16476400,2792200
15.02.2013 17:20:00,"22,09",26486800,0,16476500,2792200
15.02.2013 17:30:00,"22,09",26487000,0,16476700,2792200
15.02.2013 17:40:00,"22,09",26487200,0,16476800,2792200
15.02.2013 17:50:00,"22,09",26487400,0,16477000,2792200
15.02.2013 18:00:00,"22,065",26487600,0,16477100,2792200
15.02.2013 18:10:00,"22,065",26487800,0,16477300,2792200
15.02.2013 18:20:00,"22,075",26488000,0,16477400,2792200
15.02.2013 18:30:00,"22,075",26488200,0,16477600,2792200
15.02.2013 18:40:00,"22,075",26488400,0,16477700,2792200
15.02.2013 18:50:00,"22,06",26488600,0,16477900,2792200
15.02.2013 19:00:00,"22,06",26488800,0,16478000,2792200
15.02.2013 19:10:00,"22,06",26489000,0,16478200,2792200
15.02.2013 19:20:00,"22,06",26489100,0,16478300,2792200
15.02.2013 19:30:00,"22,075",26489300,0,16478500,2792200
15.02.2013 19:40:00,"22,075",26489500,0,16478600,2792200
15.02.2013 19:50:00,"22,06",26489700,0,16478800,2792200
15.02.2013 20:00:00,"22,06",26489900,0,16478900,2792200
15.02.2013 20:10:00,"22,06",26490100,0,16479100,2792200
15.02.2013 20:20:00,"22,06",26490300,0,16479200,2792200
15.02.2013 20:30:00,"22,06",26490500,0,16479400,2792200
15.02.2013 20:40:00,"22,05",26490700,0,16479500,2792200
15.02.2013 20:50:00,"22,04",26490900,0,16479700,2792200
15.02.2013 21:00:00,"22,05",26491100,0,16479800,2792200
15.02.2013 21:10:00,"22,06",26491300,0,16480000,2792200
15.02.2013 21:20:00,"22,06",26491500,0,16480100,2792200
15.02.2013 21:30:00,"22,05",26491700,0,16480300,2792200
15.02.2013 21:40:00,"22,05",26491900,0,16480400,2792200
15.02.2013 21:50:00,"22,06",26492100,0,16480600,2792200
15.02.2013 22:00:00,"22,06",26492300,0,16480700,2792200
15.02.2013 22:10:00,"22,06",26492500,0,16480800,2792200
15.02.2013 22:20:00,"22,06",26492700,0,16480800,2792200
15.02.2013 22:30:00,"22,05",26492900,0,16480800,2792200
15.02.2013 22:40:00,"22,05",26493000,0,16480800,2792200
15.02.2013 22:50:00,"22,05",26493200,0,16480800,2792200
15.02.2013 23:00:00,"22,05",26493400,1,16480800,2792200
15.02.2013 23:10:00,"22,06",26493600,1,16480800,2792200
15.02.2013 23:20:00,"22,035",26493800,1,16480800,2792200
15.02.2013 23:30:00,"22,025",26494000,1,16480800,2792200
15.02.2013 23:40:00,"22,04",26494200,1,16480800,2792200
15.02.2013 23:50:00,"22,05",26494400,1,16480800,2792200
16.02.2013 00:00:00,"22,06",26494600,1,16480800,2792200
16.02.2013 00:10:00,"22,05",26494800,1,16480800,2792200
16.02.2013 00:20:00,"22,04",26495000,1,16480800,2792200
16.02.2013 00:30:00,"22,04",26495200,1,16480800,2792200
16.02.2013 00:40:00,"22,04",26495400,0,16480800,2792200
16.02.2013 00:50:00,"22,04",26495600,0,16480800,2792200
16.02.2013 01:00:00,"22,025",26495800,0,16480800,2792200
16.02.2013 01:10:00,"22,025",26496000,0,16480800,2792200
16.02.2013 01:20:00,"22,04",26496200,0,16480800,2792200
16.02.2013 01:30:00,"22,04",26496400,0,16480800,2792200
16.02.2013 01:40:00,"22,025",26496600,0,16480800,2792200
16.02.2013 01:50:00,"22,025",26496800,0,16480800,2792200
16.02.2013 02:00:00,"22,04",26497000,0,16480800,2792200
16.02.2013 02:10:00,"22,025",26497200,0,16480800,2792200
16.02.2013 02:20:00,"22,025",26497400,0,16480800,2792200
16.02.2013 02:30:00,"22,04",26497600,0,16480800,2792200
16.02.2013 02:40:00,"22,04",26497800,0,16480800,2792200
16.02.2013 02:50:00,"22,05",26498000,0,16480800,2792200
16.02.2013 03:00:00,"22,06",26498200,0,16480800,2792200
16.02.2013 03:10:00,"22,06",26498400,0,16480800,2792200
16.02.2013 03:20:00,"22,05",26498600,0,16480800,2792200
16.02.2013 03:30:00,"22,015",26498800,0,16480800,2792200
16.02.2013 03:40:00,"21,975",26499000,0,16480800,2792200
16.02.2013 03:50:00,"21,945",26499200,0,16480800,2792200
16.02.2013 04:00:00,"21,905",26499400,0,16480800,2792200
16.02.2013 04:10:00,"21,87",26499600,0,16480800,2792200
16.02.2013 04:20:00,"21,87",26499800,0,16481000,2792200
16.02.2013 04:30:00,"21,92",26500000,0,16481100,2792200
16.02.2013 04:40:00,"21,96",26500200,0,16481300,2792200
16.02.2013 04:50:00,"21,935",26500500,0,16481400,2792200
16.02.2013 05:00:00,"21,895",26500700,0,16481600,2792200
16.02.2013 05:10:00,"21,905",26501100,0,16481700,2792200
16.02.2013 05:20:00,"21,93",26501500,0,16481900,2792200
16.02.2013 05:30:00,"21,97",26501700,0,16482100,2792200
16.02.2013 05:40:00,22,26501900,0,16482200,2792300
16.02.2013 05:50:00,"21,99",26502100,0,16482400,2792300
16.02.2013 06:00:00,"21,975",26502300,0,16482500,2792300
16.02.2013 06:10:00,"21,985",26502700,0,16482700,2792300
16.02.2013 06:20:00,"22,05",26503000,0,16482800,2792300
16.02.2013 06:30:00,"22,115",26503400,0,16483000,2792300
16.02.2013 06:40:00,"22,13",26503800,0,16483100,2792300
16.02.2013 06:50:00,"22,09",26504000,0,16483300,2792300
16.02.2013 07:00:00,"22,06",26504200,0,16483400,2792300
16.02.2013 07:10:00,"22,035",26504600,0,16483600,2792400
16.02.2013 07:20:00,"22,065",26504900,0,16483700,2792500
16.02.2013 07:30:00,"22,13",26505300,0,16483900,2792600
16.02.2013 07:40:00,"22,13",26505500,0,16484100,2792700
16.02.2013 07:50:00,"22,105",26505700,0,16484200,2792800
16.02.2013 08:00:00,"22,09",26506000,0,16484400,2792900
16.02.2013 08:10:00,"22,105",26506400,0,16484500,2793000
16.02.2013 08:20:00,"22,13",26506700,0,16484700,2793200
16.02.2013 08:30:00,"22,14",26506900,0,16484800,2793400
16.02.2013 08:40:00,"22,14",26507200,0,16485000,2793500
16.02.2013 08:50:00,"22,13",26507400,0,16485100,2793700
16.02.2013 09:00:00,"22,12",26507800,0,16485300,2793800
16.02.2013 09:10:00,"22,13",26508100,0,16485400,2794000
16.02.2013 09:20:00,"22,14",26508400,0,16485600,2794100
16.02.2013 09:30:00,"22,165",26508600,0,16485800,2794300
16.02.2013 09:40:00,"22,205",26508800,0,16485900,2794400
16.02.2013 09:50:00,"22,22",26509100,0,16486100,2794600
16.02.2013 10:00:00,"22,22",26509400,0,16486200,2794700
16.02.2013 10:10:00,"22,205",26509800,0,16486400,2794800
16.02.2013 10:20:00,"22,205",26510100,0,16486500,2794900
16.02.2013 10:30:00,"22,235",26510300,0,16486700,2795000
16.02.2013 10:40:00,"22,25",26510500,0,16486800,2795200
16.02.2013 10:50:00,"22,21",26510700,0,16487000,2795300
16.02.2013 11:00:00,"22,195",26511000,0,16487200,2795400
16.02.2013 11:10:00,"22,22",26511300,0,16487300,2795500
16.02.2013 11:20:00,"22,235",26511700,0,16487500,2795600
16.02.2013 11:30:00,"22,25",26511900,0,16487600,2795700
16.02.2013 11:40:00,"22,25",26512100,0,16487800,2795900
16.02.2013 11:50:00,"22,25",26512300,0,16487900,2796000
16.02.2013 12:00:00,"22,25",26512500,0,16488100,2796100
16.02.2013 12:10:00,"22,26",26512800,0,16488200,2796200
16.02.2013 12:20:00,"22,27",26513200,0,16488400,2796200
16.02.2013 12:30:00,"22,285",26513500,0,16488500,2796300
16.02.2013 12:40:00,"22,285",26513700,0,16488700,2796300
16.02.2013 12:50:00,"22,27",26513900,0,16488800,2796300
16.02.2013 13:00:00,"22,26",26514100,0,16489000,2796300
16.02.2013 13:10:00,"22,25",26514300,0,16489100,2796300
16.02.2013 13:20:00,"22,26",26514600,0,16489300,2796300
16.02.2013 13:30:00,"22,285",26515000,0,16489400,2796400
16.02.2013 13:40:00,"22,285",26515200,0,16489600,2796400
16.02.2013 13:50:00,"22,27",26515400,0,16489800,2796500
16.02.2013 14:00:00,"22,285",26515600,0,16489900,2796500
16.02.2013 14:10:00,"22,3",26515800,0,16490100,2796600
16.02.2013 14:20:00,"22,285",26516100,0,16490200,2796600
16.02.2013 14:30:00,"22,285",26516400,0,16490400,2796700
16.02.2013 14:40:00,"22,3",26516700,0,16490500,2796800
16.02.2013 14:50:00,"22,3",26516900,0,16490700,2796800
16.02.2013 15:00:00,"22,3",26517100,0,16490800,2797000
16.02.2013 15:10:00,"22,3",26517300,0,16491000,2797100
16.02.2013 15:20:00,"22,3",26517500,0,16491100,2797200
16.02.2013 15:30:00,"22,3",26517800,0,16491300,2797400
16.02.2013 15:40:00,"22,3",26518030,0,16491450,2797600
16.02.2013 15:50:00,"22,3",26518260,0,16491600,2797700
16.02.2013 16:00:00,"22,3",26518490,1,16491750,2797900
16.02.2013 16:10:00,"22,3",26518720,1,16491900,2798100
16.02.2013 16:20:00,"22,3",26518950,1,16492050,2798300
16.02.2013 16:30:00,"22,3",26519180,1,16492200,2798600
16.02.2013 16:40:00,"22,3",26519410,1,16492350,2798800
16.02.2013 16:50:00,"22,3",26519640,1,16492500,2799100
16.02.2013 17:00:00,"22,3",26519870,1,16492650,2799300
16.02.2013 17:10:00,"22,31",26520100,1,16492800,2799600
16.02.2013 17:20:00,"22,32",26520300,1,16493000,2799800
16.02.2013 17:30:00,"22,335",26520500,1,16493100,2800000
16.02.2013 17:40:00,"22,35",26520800,0,16493300,2800300
16.02.2013 17:50:00,"22,35",26521000,0,16493400,2800600
16.02.2013 18:00:00,"22,365",26521200,0,16493600,2800800
16.02.2013 18:10:00,"22,39",26521500,0,16493700,2800900
16.02.2013 18:20:00,"22,4",26521700,0,16493900,2801000
16.02.2013 18:30:00,"22,4",26521900,0,16494000,2801100
16.02.2013 18:40:00,"22,4",26522100,0,16494200,2801100
16.02.2013 18:50:00,"22,39",26522300,0,16494300,2801200
16.02.2013 19:00:00,"22,38",26522500,0,16494500,2801200
16.02.2013 19:10:00,"22,38",26522800,0,16494600,2801200
16.02.2013 19:20:00,"22,38",26523000,0,16494800,2801200
16.02.2013 19:30:00,"22,38",26523200,0,16494900,2801200
16.02.2013 19:40:00,"22,365",26523400,0,16495100,2801200
16.02.2013 19:50:00,"22,365",26523600,0,16495200,2801200
16.02.2013 20:00:00,"22,38",26523800,0,16495400,2801200
16.02.2013 20:10:00,"22,38",26524000,0,16495500,2801200
16.02.2013 20:20:00,"22,38",26524200,0,16495700,2801200
16.02.2013 20:30:00,"22,38",26524400,0,16495900,2801200
16.02.2013 20:40:00,"22,35",26524600,0,16496000,2801200
16.02.2013 20:50:00,"22,32",26524800,0,16496200,2801200
16.02.2013 21:00:00,"22,32",26525000,0,16496300,2801200
16.02.2013 21:10:00,"22,32",26525200,0,16496500,2801200
16.02.2013 21:20:00,"22,32",26525400,0,16496700,2801200
16.02.2013 21:30:00,"22,32",26525600,0,16496800,2801200
16.02.2013 21:40:00,"22,32",26525800,0,16497000,2801200
16.02.2013 21:50:00,"22,32",26526000,0,16497100,2801200
16.02.2013 22:00:00,"22,32",26526200,0,16497300,2801200
16.02.2013 22:10:00,"22,32",26526400,0,16497300,2801200
16.02.2013 22:20:00,"22,32",26526600,0,16497300,2801200
16.02.2013 22:30:00,"22,32",26526700,0,16497300,2801200
16.02.2013 22:40:00,"22,32",26526900,0,16497300,2801200
16.02.2013 22:50:00,"22,315",26527100,0,16497300,2801200
16.02.2013 23:00:00,"22,305",26527250,0,16497300,2801200
16.02.2013 23:10:00,"22,3",26527400,0,16497300,2801200
16.02.2013 23:20:00,"22,3",26527600,0,16497300,2801200
16.02.2013 23:30:00,"22,3",26527800,0,16497300,2801200
16.02.2013 23:40:00,"22,3",26528000,0,16497300,2801200
16.02.2013 23:50:00,"22,31",26528200,0,16497300,2801200
17.02.2013 00:00:00,"22,32",26528300,0,16497300,2801200
17.02.2013 00:10:00,"22,31",26528500,0,16497300,2801200
17.02.2013 00:20:00,"22,3",26528700,0,16497300,2801200
17.02.2013 00:30:00,"22,285",26528800,0,16497300,2801200
17.02.2013 00:40:00,"22,27",26529000,0,16497300,2801200
17.02.2013 00:50:00,"22,27",26529200,0,16497300,2801200
17.02.2013 01:00:00,"22,27",26529400,0,16497300,2801200
17.02.2013 01:10:00,"22,27",26529600,0,16497300,2801200
17.02.2013 01:20:00,"22,27",26529800,0,16497300,2801200
17.02.2013 01:30:00,"22,27",26529900,0,16497300,2801200
17.02.2013 01:40:00,"22,27",26530100,0,16497300,2801200
17.02.2013 01:50:00,"22,27",26530300,0,16497300,2801200
17.02.2013 02:00:00,"22,27",26530400,0,16497300,2801200
17.02.2013 02:10:00,"22,27",26530600,1,16497300,2801200
17.02.2013 02:20:00,"22,27",26530800,1,16497300,2801200
17.02.2013 02:30:00,"22,27",26531000,1,16497300,2801200
17.02.2013 02:40:00,"22,27",26531200,1,16497300,2801200
17.02.2013 02:50:00,"22,23",26531300,1,16497300,2801200
17.02.2013 03:00:00,"22,23",26531500,1,16497300,2801200
17.02.2013 03:10:00,"22,27",26531700,1,16497300,2801200
17.02.2013 03:20:00,"22,27",26531900,1,16497300,2801200
17.02.2013 03:30:00,"22,27",26532100,1,16497300,2801200
17.02.2013 03:40:00,"22,26",26532300,1,16497300,2801200
17.02.2013 03:50:00,"22,25",26532400,1,16497300,2801200
17.02.2013 04:00:00,"22,25",26532600,1,16497300,2801200
17.02.2013 04:10:00,"22,25",26532800,1,16497400,2801200
17.02.2013 04:20:00,"22,25",26533000,1,16497500,2801200
17.02.2013 04:30:00,"22,275",26533200,0,16497600,2801200
17.02.2013 04:40:00,"22,31",26533400,0,16497800,2801200
17.02.2013 04:50:00,"22,32",26533600,0,16498000,2801200
17.02.2013 05:00:00,"22,295",26533700,0,16498100,2801200
17.02.2013 05:10:00,"22,26",26533900,0,16498300,2801200
17.02.2013 05:20:00,"22,25",26534200,0,16498400,2801200
17.02.2013 05:30:00,"22,26",26534400,0,16498600,2801200
17.02.2013 05:40:00,"22,285",26534600,0,16498800,2801200
17.02.2013 05:50:00,"22,285",26534800,0,16498900,2801200
17.02.2013 06:00:00,"22,26",26535100,0,16499100,2801200
17.02.2013 06:10:00,"22,26",26535400,0,16499200,2801200
17.02.2013 06:20:00,"22,285",26535800,0,16499400,2801200
17.02.2013 06:30:00,"22,31",26536100,0,16499500,2801200
17.02.2013 06:40:00,"22,295",26536300,0,16499700,2801200
17.02.2013 06:50:00,"22,285",26536500,0,16499800,2801200
17.02.2013 07:00:00,"22,3",26536700,0,16500000,2801300
17.02.2013 07:10:00,"22,31",26536900,0,16500100,2801300
17.02.2013 07:20:00,"22,335",26537300,0,16500300,2801400
17.02.2013 07:30:00,"22,365",26537600,0,16500500,2801500
17.02.2013 07:40:00,"22,365",26537900,0,16500600,2801600
17.02.2013 07:50:00,"22,35",26538100,0,16500800,2801700
17.02.2013 08:00:00,"22,335",26538300,0,16500900,2801800
17.02.2013 08:10:00,"22,335",26538500,0,16501100,2802000
17.02.2013 08:20:00,"22,35",26538700,0,16501200,2802200
17.02.2013 08:30:00,"22,39",26538900,0,16501400,2802400
17.02.2013 08:40:00,"22,415",26539100,0,16501500,2802700
17.02.2013 08:50:00,"22,36",26539300,0,16501700,2802900
17.02.2013 09:00:00,"22,32",26539600,0,16501800,2803200
17.02.2013 09:10:00,"22,335",26539800,0,16502000,2803400
17.02.2013 09:20:00,"22,335",26540000,0,16502200,2803600
17.02.2013 09:30:00,"22,32",26540300,0,16502300,2803900
17.02.2013 09:40:00,"22,32",26540500,0,16502500,2804100
17.02.2013 09:50:00,"22,31",26540700,0,16502600,2804300
17.02.2013 10:00:00,"22,3",26541000,0,16502800,2804500
17.02.2013 10:10:00,"22,285",26541200,0,16502900,2804700
17.02.2013 10:20:00,"22,27",26541400,0,16503100,2804900
17.02.2013 10:30:00,"22,27",26541600,0,16503200,2805100
17.02.2013 10:40:00,"22,295",26541800,0,16503400,2805300
17.02.2013 10:50:00,"22,32",26542000,0,16503500,2805500
17.02.2013 11:00:00,"22,32",26542200,0,16503650,2805700
17.02.2013 11:10:00,"22,335",26542400,0,16503800,2805800
17.02.2013 11:20:00,"22,335",26542600,0,16504000,2806000
17.02.2013 11:30:00,"22,35",26542800,0,16504200,2806100
17.02.2013 11:40:00,"22,415",26543000,0,16504300,2806300
17.02.2013 11:50:00,"22,45",26543200,0,16504500,2806500
17.02.2013 12:00:00,"22,44",26543400,0,16504600,2806700
17.02.2013 12:10:00,"22,43",26543600,0,16504800,2806900
17.02.2013 12:20:00,"22,438",26543800,0,16504900,2807100
17.02.2013 12:30:00,"22,455","26544033,333",0,"16505066,667",2807200
17.02.2013 12:40:00,"22,472","26544266,667",0,"16505233,333",2807400
17.02.2013 12:50:00,"22,48",26544500,0,16505400,2807500
17.02.2013 13:00:00,"22,495",26544700,0,16505600,2807700
17.02.2013 13:10:00,"22,495",26544900,0,16505700,2807800
17.02.2013 13:20:00,"22,495",26545100,0,16505900,2807900
17.02.2013 13:30:00,"22,52",26545400,0,16506000,2808000
17.02.2013 13:40:00,"22,52",26545600,0,16506200,2808100
17.02.2013 13:50:00,"22,48",26545800,0,16506300,2808200
17.02.2013 14:00:00,"22,465",26546000,0,16506500,2808300
17.02.2013 14:10:00,"22,495",26546250,0,16506650,2808500
17.02.2013 14:20:00,"22,515",26546500,0,16506800,2808600
17.02.2013 14:30:00,"22,525",26546750,0,16506950,2808800
17.02.2013 14:40:00,"22,53",26547000,0,16507100,2808900
17.02.2013 14:50:00,"22,53",26547200,0,16507300,2809000
17.02.2013 15:00:00,"22,53",26547400,0,16507400,2809200
17.02.2013 15:10:00,"22,53",26547600,0,16507600,2809300
17.02.2013 15:20:00,"22,545",26547800,0,16507700,2809500
17.02.2013 15:30:00,"22,56",26548000,0,16507900,2809600
17.02.2013 15:40:00,"22,56",26548200,0,16508000,2809800
17.02.2013 15:50:00,"22,56",26548400,0,16508200,2810000
17.02.2013 16:00:00,"22,56",26548700,0,16508400,2810200
17.02.2013 16:10:00,"22,585",26548900,0,16508500,2810400
17.02.2013 16:20:00,"22,595",26549100,0,16508700,2810600
17.02.2013 16:30:00,"22,58",26549300,0,16508800,2810800
17.02.2013 16:40:00,"22,595",26549600,0,16509000,2810900
17.02.2013 16:50:00,"22,595",26549900,0,16509200,2811100
17.02.2013 17:00:00,"22,58",26550200,0,16509300,2811300
17.02.2013 17:10:00,"22,58",26550400,0,16509500,2811400
17.02.2013 17:20:00,"22,57",26550600,0,16509600,2811500
17.02.2013 17:30:00,"22,56",26550800,0,16509800,2811600
17.02.2013 17:40:00,"22,56",26551200,0,16509900,2811800
17.02.2013 17:50:00,"22,56",26551500,0,16510100,2811900
17.02.2013 18:00:00,"22,56",26551700,0,16510300,2812000
17.02.2013 18:10:00,"22,57",26551900,0,16510400,2812100
17.02.2013 18:20:00,"22,57",26552100,0,16510600,2812200
17.02.2013 18:30:00,"22,57",26552300,0,16510700,2812300
17.02.2013 18:40:00,"22,57",26552600,0,16510900,2812400
17.02.2013 18:50:00,"22,56",26552900,0,16511000,2812500
17.02.2013 19:00:00,"22,57",26553200,0,16511200,2812600
17.02.2013 19:10:00,"22,555",26553400,0,16511300,2812600
17.02.2013 19:20:00,"22,52",26553600,0,16511500,2812700
17.02.2013 19:30:00,"22,51",26553800,0,16511600,2812800
17.02.2013 19:40:00,"22,495",26554000,0,16511800,2812900
17.02.2013 19:50:00,"22,48",26554300,0,16511900,2812900
17.02.2013 20:00:00,"22,495",26554600,0,16512100,2813000
17.02.2013 20:10:00,"22,51",26554900,0,16512300,2813100
17.02.2013 20:20:00,"22,51",26555100,0,16512400,2813100
17.02.2013 20:30:00,"22,495",26555300,0,16512600,2813200
17.02.2013 20:40:00,"22,48",26555500,0,16512700,2813300
17.02.2013 20:50:00,"22,48",26555700,0,16512900,2813300
17.02.2013 21:00:00,"22,465",26555900,0,16513000,2813400
17.02.2013 21:10:00,"22,45",26556100,0,16513200,2813500
17.02.2013 21:20:00,"22,45",26556400,0,16513300,2813500
17.02.2013 21:30:00,"22,44",26556600,0,16513500,2813600
17.02.2013 21:40:00,"22,375",26556800,0,16513600,2813700
17.02.2013 21:50:00,"22,36",26557000,0,16513800,2813700
17.02.2013 22:00:00,"22,415",26557200,0,16513900,2813800
17.02.2013 22:10:00,"22,415",26557400,0,16513900,2813900
17.02.2013 22:20:00,"22,4",26557600,0,16513900,2813900
17.02.2013 22:30:00,"22,4",26557900,0,16513900,2814000
17.02.2013 22:40:00,"22,39",26558100,0,16513900,2814100
17.02.2013 22:50:00,"22,38",26558300,0,16513900,2814100
17.02.2013 23:00:00,"22,38",26558500,1,16513900,2814200
17.02.2013 23:10:00,"22,38",26558700,1,16513900,2814300
17.02.2013 23:20:00,"22,35",26558800,1,16513900,2814300
17.02.2013 23:30:00,"22,36",26559000,1,16513900,2814400
17.02.2013 23:40:00,"22,39",26559200,1,16513900,2814500
17.02.2013 23:50:00,"22,38",26559400,1,16513900,2814500
18.02.2013 00:00:00,"22,365",26559600,1,16513900,2814600
18.02.2013 00:10:00,"22,35",26559800,1,16513900,2814700
18.02.2013 00:20:00,"22,35",26560000,1,16513900,2814700
18.02.2013 00:30:00,"22,35",26560200,1,16513900,2814800
18.02.2013 00:40:00,"22,335",26560400,1,16513900,2814900
18.02.2013 00:50:00,"22,32",26560600,1,16513900,2814900
18.02.2013 01:00:00,"22,32",26560800,1,16513900,2815000
18.02.2013 01:10:00,"22,32",26561000,1,16513900,2815100
18.02.2013 01:20:00,"22,32",26561200,1,16513900,2815100
18.02.2013 01:30:00,"22,31",26561400,1,16513900,2815200
18.02.2013 01:40:00,"22,285",26561700,1,16513900,2815300
18.02.2013 01:50:00,"22,295",26561900,1,16513900,2815300
18.02.2013 02:00:00,"22,31",26562100,1,16513900,2815300
18.02.2013 02:10:00,"22,3",26562300,1,16513900,2815300
18.02.2013 02:20:00,"22,3",26562500,1,16513900,2815300
18.02.2013 02:30:00,"22,3",26562700,1,16513900,2815300
18.02.2013 02:40:00,"22,3",26562900,1,16513900,2815300
18.02.2013 02:50:00,"22,3",26563100,1,16513900,2815300
18.02.2013 03:00:00,"22,3",26563300,1,16513900,2815300
18.02.2013 03:10:00,"22,285",26563500,1,16513900,2815300
18.02.2013 03:20:00,"22,27",26563700,1,16513900,2815300
18.02.2013 03:30:00,"22,285",26563900,1,16513900,2815300
18.02.2013 03:40:00,"22,245",26564100,1,16513900,2815300
18.02.2013 03:50:00,"22,22",26564300,1,16513900,2815300
18.02.2013 04:00:00,"22,25",26564500,1,16513900,2815300
18.02.2013 04:10:00,"22,25",26564700,1,16514000,2815300
18.02.2013 04:20:00,"22,25",26565000,1,16514100,2815300
18.02.2013 04:30:00,"22,26",26565200,1,16514300,2815300
18.02.2013 04:40:00,"22,285",26565400,0,16514400,2815300
18.02.2013 04:50:00,"22,285",26565600,0,16514600,2815300
18.02.2013 05:00:00,"22,26",26565800,0,16514700,2815300
18.02.2013 05:10:00,"22,235",26566100,0,16514900,2815300
18.02.2013 05:20:00,"22,22",26566300,0,16515000,2815300
18.02.2013 05:30:00,"22,235",26566500,0,16515100,2815300
18.02.2013 05:40:00,"22,25",26566800,0,16515300,2815300
18.02.2013 05:50:00,"22,25",26567000,0,16515400,2815300
18.02.2013 06:00:00,"22,25",26567400,0,16515600,2815300
18.02.2013 06:10:00,"22,25",26567800,0,16515700,2815300
18.02.2013 06:20:00,"22,26",26568200,0,16515900,2815300
18.02.2013 06:30:00,"22,285",26568500,0,16516000,2815300
18.02.2013 06:40:00,"22,285",26568800,0,16516200,2815400
18.02.2013 06:50:00,"22,26",26569200,0,16516300,2815400
18.02.2013 07:00:00,"22,25",26569500,0,16516500,2815400
18.02.2013 07:10:00,"22,25",26569900,0,16516600,2815500
18.02.2013 07:20:00,"22,26",26570200,0,16516800,2815500
18.02.2013 07:30:00,"22,27",26570500,0,16516900,2815600
18.02.2013 07:40:00,"22,27",26570900,0,16517100,2815800
18.02.2013 07:50:00,"22,26",26571200,0,16517200,2815900
18.02.2013 08:00:00,"22,25",26571600,0,16517400,2816000
18.02.2013 08:10:00,"22,25",26571900,0,16517500,2816100
18.02.2013 08:20:00,"22,26",26572200,0,16517700,2816200
18.02.2013 08:30:00,"22,27",26572600,0,16517800,2816200
18.02.2013 08:40:00,"22,285",26572900,0,16518000,2816300
18.02.2013 08:50:00,"22,285",26573200,0,16518100,2816400
18.02.2013 09:00:00,"22,26",26573600,0,16518300,2816500
18.02.2013 09:10:00,"22,25",26573900,0,16518400,2816600
18.02.2013 09:20:00,"22,25",26574200,0,16518600,2816700
18.02.2013 09:30:00,"22,25",26574600,0,16518700,2816800
18.02.2013 09:40:00,"22,26",26574900,0,16518900,2816800
18.02.2013 09:50:00,"22,27",26575200,0,16519000,2816900
18.02.2013 10:00:00,"22,285",26575500,0,16519200,2817000
